ID,path,title,authors,translators,author_uris,translator_uris,original_language,genre,source_edition
37357,/p16/m37357,[עֲדַת דְּמֻיּוֹת],שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,ru,Translation missing: he.poetry,תל־אביב: דבר
37358,/p16/m37358,[אַל מִמֶּנִּי תִּדְרשׁ],שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,ru,Translation missing: he.poetry,תל־אביב: דבר
37359,/p16/m37359,[לֹא מֵי־מַעְיָנוֹת],שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,ru,Translation missing: he.poetry,תל־אביב: דבר
37360,/p16/m37360,"[שׁוּר, אֳרָנִים זְקֵנִים]",שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,ru,Translation missing: he.poetry,תל־אביב: דבר
37361,/p16/m37361,[תּוֹךְ סִבְלוֹת כָּל יוֹם],שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,ru,Translation missing: he.poetry,תל־אביב: דבר
37362,/p16/m37362,הָגוּת,שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,ru,Translation missing: he.poetry,תל־אביב: דבר
37363,/p16/m37363,דַּפִּים מִיּוֹמָן,שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,ru,Translation missing: he.poetry,תל־אביב: דבר
37364,/p16/m37364,[קוֹדְרָה פִנָּתֵנוּ],שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,ru,Translation missing: he.poetry,תל־אביב: דבר
37371,/p375/m37371,"הקדמה ל""טורים"" (דוד רמז)",אלמוני/ת,"","","","",Translation missing: he.article,תל אביב: עם עובד
37376,/p904/m37376,הכרזה על דגל הצי המלחמתי,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37377,/p904/m37377,פקודת אניות (לאומיות ודגל),דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37378,/p904/m37378,פיקוח על אניות,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37379,/p904/m37379,תקנות שעת חירום,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37380,/p904/m37380,פקודת נמלים,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37381,/p904/m37381,מינוי בודקי־אניות,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37382,/p904/m37382,פקודת המשכנתאות על אניות,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37383,/p904/m37383,פקודת האניות (הגבלת העברתן ומשכונן),דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37384,/p904/m37384,הערות  (כתובות בידי י. פרישמן),דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37385,/p904/m37385,מונחי־ים: מחידושי דוד רמז,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37457,/p904/m37457,זִבּוֹרָא וְעַקְרַבָּא,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37458,/p904/m37458,מַשֶּׁהוּ עַל הַהֶסְכֵּם,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37459,/p904/m37459,שִׂיחַת שָׁרָשִׁים,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37460,/p904/m37460,דבקנו בחולות אלה – ונהפכם לנמל!,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37461,/p904/m37461,נמל תל־אביב,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37462,/p904/m37462,אניה סוערה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37463,/p904/m37463,מעוז חדש,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37464,/p904/m37464,שהחיינו והגיענו לים הזה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37465,/p904/m37465,חול המועד,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37466,/p904/m37466,"""צער גידול נמלים""",דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37467,/p904/m37467,נחשון,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37468,/p904/m37468,קרן היסוד של הים,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37469,/p904/m37469,נמל תל־אביב בר־עליה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37470,/p904/m37470,כלי עממי,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37471,/p904/m37471,עם המעשה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37472,/p904/m37472,אניה עברית מהי?,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37473,/p904/m37473,ככל הגויים,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37474,/p904/m37474,נמל – עמל,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37475,/p904/m37475,"""בליל התקדש חג""",דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37476,/p904/m37476,בתוך ים סוער,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37477,/p904/m37477,"""עוד אבנך""",דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37478,/p904/m37478,שהחיינו!,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37479,/p904/m37479,"""קרן הים""",דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37480,/p904/m37480,ים ואויר,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37481,/p904/m37481,חברה לאומית לספנות,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37482,/p904/m37482,עוד תפלגנה אניות,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: חבל ימי לישראל
37500,/p142/m37500,ידיעות הטבע – חלק יב,אהרן ברנשטיין,דוד פרישמן,https://wikidata.org/wiki/Q67583,https://wikidata.org/wiki/Q705482,de,Translation missing: he.reference,ורשה: נ“ג זאקס
37502,/p16/m37502,כִּתְבֵי־הַקֹּדֶשׁ,שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,yi,Translation missing: he.poetry,תל-אביב: דבר
37503,/p16/m37503,MAGNA CHARTA,שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,yi,Translation missing: he.poetry,תל-אביב: דבר
37504,/p16/m37504,הַיֶּלֶד עַל שְׂפַת הַשִּׁיחוֹר,שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,yi,Translation missing: he.poetry,תל-אביב: דבר
37505,/p16/m37505,[קם הרועה לפי צו],שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,yi,Translation missing: he.poetry,תל-אביב: דבר
37506,/p16/m37506,"[בא לילה, ליל אלם]",שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,yi,Translation missing: he.poetry,תל-אביב: דבר
37507,/p16/m37507,דָּוִד וְגָלְיָת,שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,yi,Translation missing: he.poetry,תל-אביב: דבר
37508,/p16/m37508,הַמֶּלֶךְ וְהַמְשׁוֹרֵר,שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,yi,Translation missing: he.poetry,תל-אביב: דבר
37510,/p16/m37510,מַרְאֵה־אֱלֹהִים,שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,yi,Translation missing: he.poetry,תל-אביב: דבר
37511,/p16/m37511,חֲזוֹן יְשַׁעְיָהוּ הַנָּבִיא,שמעון שמואל פרוג,אברהם לוינסון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q12403386,yi,Translation missing: he.poetry,תל-אביב: דבר
37540,/p1903/m37540,אָמַר רַבִּי בֶּרֶכְיָה,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37541,/p1903/m37541,בָּרוּךְ צוּרֵנוּ,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37542,/p1903/m37542,נְאֻם בֶּרֶכְיָה בַּ״ר נַטְרוֹנַאי הַנַּקְדָּן / אֲשֶׁר מְשָׁלִים אֵלֶּה הִצְמִיחָן וְהוֹלִידָן:,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37543,/p1903/m37543,משל א: אַרְיֵה וְחַיּוֹת בְּהֵמוֹת,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37544,/p1903/m37544,משל ב: עַכְבָּר עִם צְפַרְדֵּעַ וָנֶשֶׁר,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37545,/p1903/m37545,משל ג: זְאֵב וְשֶׂה בְנָהָר,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37546,/p1903/m37546,משל ד: תַּרְנְגֹל וְאֶבֶן יְקָרָה,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37547,/p1903/m37547,"משל ה: כֶּלֶב, גְּבִינָה וָמָיִם",ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37548,/p1903/m37548,משל ו: שֻׁעָל וְדָגִים,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37549,/p1903/m37549,"משל ז: כֶּלֶב, רְחֵלָה, אֲרִי, זְאֵב וָדֹב",ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37550,/p1903/m37550,משל ח: זְאֵב וְעָגוּר,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37551,/p1903/m37551,משל ט: כַּלְבָּה הָרָה וְכַלְבָּה,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37552,/p1903/m37552,משל י: עַכְבַּר־בַּיִת וְעַכְבַּר־יַעַר,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
37553,/p143/m37553,למוקירי תרבותנו!,חיים אהרן קפלן,"",https://wikidata.org/wiki/Q15057524,"","",Translation missing: he.article,וארשה: ועד היובל
37554,/p143/m37554,וְהִגַדְתָּ לְבִנְךָ..,חיים אהרן קפלן,"",https://wikidata.org/wiki/Q15057524,"","",Translation missing: he.article,וארשה: ועד היובל
37555,/p143/m37555,שׂכר ועונשׁ בחנוךְ,חיים אהרן קפלן,"",https://wikidata.org/wiki/Q15057524,"","",Translation missing: he.article,וארשה: ועד היובל
37556,/p143/m37556,החנוךְ הלאומי מנקודת המדע,חיים אהרן קפלן,"",https://wikidata.org/wiki/Q15057524,"","",Translation missing: he.article,וארשה: ועד היובל
37578,/p1950/m37578,ספר ראשי תיבות,אברהם יצחק שטרן,"",https://wikidata.org/wiki/Q115853365,"","",Translation missing: he.lexicon,סיגט: דפוס אברהם קופמן
37582,/p732/m37582,דוד ומיכל: שיר-חזיון בארבע מערכות,אריה ליב יגולניצר,"","","","",Translation missing: he.drama,תל אביב: הועד להוצאת כתביהם של סופרים עברים מבסרביה
37585,/p904/m37585,מַעֲנֶה לִידִיד,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37586,/p904/m37586,הַתְּנוּעָה הַקִּבּוּצִית נִתְבַּעַת,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37587,/p904/m37587,אֵפוֹד־בַּד,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37588,/p904/m37588,בַּעֲלֵי־קָמֵעַ,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37589,/p904/m37589,לְבֵרוּר גִּדְרֵי הַסַּמְכוּת,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37590,/p904/m37590,נְמַל תֵּל־אָבִיב,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37591,/p904/m37591,עֲצוּמוֹת הַהִסְתַּדְּרוּת,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37592,/p904/m37592,נַחְשׁוֹן,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37593,/p904/m37593,דֶּרֶךְ לַעֲבוֹר גּוֹלִים,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37594,/p904/m37594,מַשְׁבֵּר מַתְמִיד,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37595,/p904/m37595,יֵיתֵי – וְאַחְמִינֵיהּ!,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37596,/p1929/m37596,בִּשְׂעִפֵּי לָיְלָה,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד 
37597,/p1929/m37597,שִׁיר הַחוֹפְרִים,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד 
37598,/p1929/m37598,אַחַד הַחוֹזִים אוֹמֵר...,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד 
37599,/p1929/m37599,מִלְחֲמוֹת ה',זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד 
37600,/p1929/m37600,הָאֱמוֹרִי,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד 
37601,/p1929/m37601,בְּאֶרֶץ כְּנַעַן,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד 
37602,/p1929/m37602,פְּלִשְׁתִּים,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד 
37603,/p143/m37603,שבעת ימי הילד,חיים אהרן קפלן,"",https://wikidata.org/wiki/Q15057524,"","",Translation missing: he.article, וארשה: ועד היובל
37604,/p143/m37604,"ה""חדר"" בעבר, בהוה ובעתיד.",חיים אהרן קפלן,"",https://wikidata.org/wiki/Q15057524,"","",Translation missing: he.article, וארשה: ועד היובל
37605,/p143/m37605,"ה""חדר המתוקן"" ומתנגדו",חיים אהרן קפלן,"",https://wikidata.org/wiki/Q15057524,"","",Translation missing: he.article, וארשה: ועד היובל
37606,/p143/m37606,סךְ־הכל של ?יטה,חיים אהרן קפלן,"",https://wikidata.org/wiki/Q15057524,"","",Translation missing: he.article, וארשה: ועד היובל
37607,/p143/m37607,הֵדים,חיים אהרן קפלן,"",https://wikidata.org/wiki/Q15057524,"","",Translation missing: he.article, וארשה: ועד היובל
37608,/p143/m37608,על הדור שאנו מגדלים,חיים אהרן קפלן,"",https://wikidata.org/wiki/Q15057524,"","",Translation missing: he.article, וארשה: ועד היובל
37614,/p146/m37614,הַזְּמָן עָבַר עֵת הַקֵּץ הִגִּיעַ,שלום שבזי,"","","","",Translation missing: he.poetry,הוצאת הדר
37648,/p1903/m37648,עַכְבָּר אָמַר בְּלִבּוֹ : מקאמה,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.prose,"ילקוט המקאמה העברית, עורך: יהודה רצהבי, מוסד ביאליק "
37650,/p1009/m37650,חָכְמַת הַיְּהוּדִי: מקאמה,זכריה אלצ'אהרי,"",https://wikidata.org/wiki/Q2407102,"","",Translation missing: he.prose,"ילקוט המקאמה העברית, עורך: יהודה רצהבי, מוסד ביאליק"
37665,/p285/m37665,רבי גרשום מאור הגולה,מאיר להמן,"",https://wikidata.org/wiki/Q88952,"","",Translation missing: he.prose,ורשה: תושיה
37666,/p1141/m37666,כעלות השחר,נחמן סירקין,"",https://wikidata.org/wiki/Q1962474,"","",Translation missing: he.article,תל אביב: דבר
37667,/p1141/m37667,הציוניות החברתית,נחמן סירקין,"",https://wikidata.org/wiki/Q1962474,"","",Translation missing: he.article,תל אביב: דבר
37668,/p1141/m37668,מן החוצה האוהלה,נחמן סירקין,"",https://wikidata.org/wiki/Q1962474,"","",Translation missing: he.article,תל אביב: דבר
37669,/p904/m37669,הַצְהָרָה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37670,/p904/m37670,אֳנִיָּה סוֹעֲרָה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37671,/p904/m37671,בָּרוּךְ שֶׁעֲשָׂאָנוּ חֲבֵרִים,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37672,/p904/m37672,נָמֵל – עָמָל,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37673,/p904/m37673,חֵיל יוֹצְרִים,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37674,/p904/m37674,דָּבָר הוּא,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37675,/p904/m37675,בְּלִי סִיעוֹת,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37676,/p904/m37676,אַבְנֵי־פִנָּה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37677,/p904/m37677,הַגַּחֶלֶת,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37678,/p904/m37678,חֶרֶב הַמַּדָּע,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37679,/p904/m37679,לְבִצּוּרוֹ שֶׁל הַוּעַדַ הַלְּאֻמִּי,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37680,/p904/m37680,רְאִיָּה רִאשׁוֹנָה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
37682,/p1460/m37682,זָכְרוּ כִּי עָשִׁיר: מקאמה,שם טוב בן יוסף אבן פלקירה,"",https://wikidata.org/wiki/Q1383938,"","",Translation missing: he.prose,"מתוך: ילקוט המקאמה העברית, עורך: יהודה רצהבי, מוסד ביאליק"
37683,/p1941/m37683,[זְכֹר בְּרִית אַבְרָהָם וַעֲקֵדַת יִצְחָק],רבנו גרשום ,"",https://wikidata.org/wiki/Q982050,"","",Translation missing: he.poetry,הוצאת הדר 
37688,/p727/m37688,פנינה,משה סמילנסקי,"",https://wikidata.org/wiki/Q1948937,"","",Translation missing: he.prose,  
37689,/p727/m37689,ירושלמית,משה סמילנסקי,"",https://wikidata.org/wiki/Q1948937,"","",Translation missing: he.prose,  
37690,/p727/m37690,הגלילית,משה סמילנסקי,"",https://wikidata.org/wiki/Q1948937,"","",Translation missing: he.prose,  
37691,/p727/m37691,פינחס'ל,משה סמילנסקי,"",https://wikidata.org/wiki/Q1948937,"","",Translation missing: he.prose,  
37692,/p727/m37692,הספר,משה סמילנסקי,"",https://wikidata.org/wiki/Q1948937,"","",Translation missing: he.prose,  
37693,/p1288/m37693,מתולדות חיי,אברהם יצחק גולני ,"","","","",Translation missing: he.article,"רמת גן, נהלל: [חמו""ל]"
37694,/p1288/m37694,מפעולתי הציונית והחברתית,אברהם יצחק גולני ,"","","","",Translation missing: he.article,"רמת גן, נהלל: [חמו""ל]"
37695,/p1288/m37695,הפרוגרמה הדובוסרית של צעירי־ציון,אברהם יצחק גולני ,"","","","",Translation missing: he.article,"רמת גן, נהלל: [חמו""ל]"
37696,/p1288/m37696,פרקי בראשית,אברהם יצחק גולני ,"","","","",Translation missing: he.article,"רמת גן, נהלל: [חמו""ל]"
37697,/p1288/m37697,משא שמואל,אברהם יצחק גולני ,"","","","",Translation missing: he.article,"רמת גן, נהלל: [חמו""ל]"
37698,/p1288/m37698,"ללמד ילדי ישראל תנ""ך",אברהם יצחק גולני ,"","","","",Translation missing: he.article,"רמת גן, נהלל: [חמו""ל]"
37699,/p1288/m37699,עם צעדינו הראשונים במושבה,אברהם יצחק גולני ,"","","","",Translation missing: he.article,"רמת גן, נהלל: [חמו""ל]"
37700,/p1288/m37700,מכתבים מחדרה,אברהם יצחק גולני ,"","","","",Translation missing: he.letters,"רמת גן, נהלל: [חמו""ל]"
37701,/p1288/m37701,ראשון־לציון בשנות מלחמה,אברהם יצחק גולני ,"","","","",Translation missing: he.article,"רמת גן, נהלל: [חמו""ל]"
37702,/p1288/m37702,מרדכי קצפ,אברהם יצחק גולני ,"","","","",Translation missing: he.article,"רמת גן, נהלל: [חמו""ל]"
37703,/p1288/m37703,מכתבים למשפחה,אברהם יצחק גולני ,"","","","",Translation missing: he.letters,"רמת גן, נהלל: [חמו""ל]"
37706,/p1274/m37706,על יעקב שטינברג,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37707,/p1274/m37707,עם שירי יעקב שטינברג האחרונים,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37708,/p1274/m37708,יעקב רבינוביץ – בן הששים,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37709,/p1274/m37709,יעקב רבינוביץ – עליו השלום,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37710,/p1274/m37710,רֵעי,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37711,/p1274/m37711,יוסף אהרונוביץ,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37712,/p1274/m37712,ד. י. זילברבוש,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37713,/p1274/m37713,על פ. לחובר,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37714,/p1274/m37714,"פ. לחובר ז""ל",אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37715,/p1274/m37715,"סוף דבר ל""ביאליק – חייו ויצירותיו"" מאת פ. לחובר",אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37716,/p1274/m37716,יהודה קרני – פייטן ציוני,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37717,/p1274/m37717,משורר מופלא (על י. צ. רימון),אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37718,/p1274/m37718,"זכרונותיו של ד""ר ויצמן",אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37719,/p1274/m37719,שירה בת חמישים,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37720,/p1305/m37720,משפט הכותל: דין וחשבון ועדת הכותל המערבי הבין־לאומית. השתלשלות הענין; החקירות והעדויות בירושלים; התזכיר היהודי; פסק הדין; דבר המלך,יצחק טריואקס ,"",https://wikidata.org/wiki/Q12408253,"","",Translation missing: he.reference,תל אביב: תל אביב
37721,/p1274/m37721,יעקב פיכמן – המשורר הלירי,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37722,/p1274/m37722,ז. שניאור,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37723,/p1274/m37723,על יצחק למדן,אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
37724,/p1274/m37724,משורר פרוליטרי עברי (על א. ברוידס),אשר ברש ,"",https://wikidata.org/wiki/Q2866491,"","",Translation missing: he.article,תל אביב: מסדה
